0,2.1911e-13,0.0014417,-0.0015326,-0.0064947,-2.1911e-13,0,-2.1911e-13,0.0014417,-0.0015326,-0.0064947,2.1911e-13,-1.5289,2.3744,-1.5289,2.3744,0,0,0,0
0,1.7622e-13,0.0011595,-0.0012326,-0.0052234,-1.7622e-13,0,-1.7622e-13,0.0011595,-0.0012326,-0.0052234,1.7622e-13,-1.5244,2.3999,-1.5244,2.3999,0,0,0,0
0,1.3314e-13,0.00087607,-0.00093126,-0.0039465,-1.3314e-13,0,-1.3314e-13,0.00087607,-0.00093126,-0.0039465,1.3314e-13,-1.5192,2.425,-1.5192,2.425,0,0,0,0
0,8.9915e-14,0.00059164,-0.00062891,-0.0026652,-8.9915e-14,0,-8.9915e-14,0.00059164,-0.00062891,-0.0026652,8.9915e-14,-1.5136,2.4498,-1.5136,2.4498,0,0,0,0
0,4.659e-14,0.00030656,-0.00032587,-0.001381,-4.659e-14,0,-4.659e-14,0.00030656,-0.00032587,-0.001381,4.659e-14,-1.5073,2.4742,-1.5073,2.4742,0,0,0,0
0,3.2138e-15,2.1146e-05,-2.2479e-05,-9.526e-05,-3.2138e-15,0,-3.2138e-15,2.1146e-05,-2.2479e-05,-9.526e-05,3.2138e-15,-1.5005,2.4982,-1.5005,2.4982,0,0,0,0
0,-4.0166e-14,-0.00026429,0.00028094,0.0011906,4.0166e-14,0,4.0166e-14,-0.00026429,0.00028094,0.0011906,-4.0166e-14,-1.4932,2.5219,-1.4932,2.5219,0,0,0,0
0,-8.3502e-14,-0.00054944,0.00058405,0.0024751,8.3502e-14,0,8.3502e-14,-0.00054944,0.00058405,0.0024751,-8.3502e-14,-1.4853,2.5452,-1.4853,2.5452,0,0,0,0
0,-1.2675e-13,-0.00083398,0.00088653,0.0037569,1.2675e-13,0,1.2675e-13,-0.00083398,0.00088653,0.0037569,-1.2675e-13,-1.4769,2.5682,-1.4769,2.5682,0,0,0,0
0,-1.6985e-13,-0.0011176,0.001188,0.0050346,1.6985e-13,0,1.6985e-13,-0.0011176,0.001188,0.0050346,-1.6985e-13,-1.4679,2.5908,-1.4679,2.5908,0,0,0,0
0,-2.1277e-13,-0.0014,0.0014882,0.0063067,2.1277e-13,0,2.1277e-13,-0.0014,0.0014882,0.0063067,-2.1277e-13,-1.4585,2.6129,-1.4585,2.6129,0,0,0,0
0,-2.5546e-13,-0.0016809,0.0017868,0.007572,2.5546e-13,0,2.5546e-13,-0.0016809,0.0017868,0.007572,-2.5546e-13,-1.4485,2.6347,-1.4485,2.6347,0,0,0,0
0,-2.9786e-13,-0.0019599,0.0020834,0.0088289,2.9786e-13,0,2.9786e-13,-0.0019599,0.0020834,0.0088289,-2.9786e-13,-1.438,2.6562,-1.438,2.6562,0,0,0,0
0,-3.3994e-13,-0.0022368,0.0023777,0.010076,3.3994e-13,0,3.3994e-13,-0.0022368,0.0023777,0.010076,-3.3994e-13,-1.4271,2.6772,-1.4271,2.6772,0,0,0,0
0,-3.8164e-13,-0.0025111,0.0026694,0.011312,3.8164e-13,0,3.8164e-13,-0.0025111,0.0026694,0.011312,-3.8164e-13,-1.4156,2.6978,-1.4156,2.6978,0,0,0,0
0,-4.2291e-13,-0.0027827,0.0029581,0.012536,4.2291e-13,0,4.2291e-13,-0.0027827,0.0029581,0.012536,-4.2291e-13,-1.4037,2.7181,-1.4037,2.7181,0,0,0,0
0,-4.6372e-13,-0.0030512,0.0032435,0.013745,4.6372e-13,0,4.6372e-13,-0.0030512,0.0032435,0.013745,-4.6372e-13,-1.3913,2.7379,-1.3913,2.7379,0,0,0,0
0,-5.0401e-13,-0.0033163,0.0035253,0.014939,5.0401e-13,0,5.0401e-13,-0.0033163,0.0035253,0.014939,-5.0401e-13,-1.3785,2.7573,-1.3785,2.7573,0,0,0,0
0,-5.4373e-13,-0.0035777,0.0038031,0.016117,5.4373e-13,0,5.4373e-13,-0.0035777,0.0038031,0.016117,-5.4373e-13,-1.3652,2.7763,-1.3652,2.7763,0,0,0,0
0,-5.8284e-13,-0.003835,0.0040766,0.017276,5.8284e-13,0,5.8284e-13,-0.003835,0.0040766,0.017276,-5.8284e-13,-1.3514,2.7949,-1.3514,2.7949,0,0,0,0
